Order_ID,Region,Product,Demand,Inventory,Lead_Time,Transport_Cost,Warehouse_Capacity,Warehouse_Utilization,On_Time_Delivery
4386,West,Grocery,371,425,3,4335,1379,56,1
4387,East,Grocery,199,352,11,3366,1046,49,0
4388,West,Apparel,78,357,11,313,680,62,0
4389,South,Apparel,405,460,12,1069,939,76,0
4390,North,Grocery,110,407,1,2688,1651,46,0
4391,West,Apparel,322,505,3,879,1867,89,1
4392,East,Grocery,330,370,2,4149,1326,98,0
4393,East,Apparel,109,312,6,760,1829,76,1
4394,South,Electronics,466,248,6,1813,1460,74,1
4395,North,Electronics,293,456,12,2644,936,42,0
4396,West,Apparel,386,287,10,1356,1559,81,1
4397,South,Apparel,431,207,4,508,1420,74,1
4398,South,Grocery,181,31,14,4066,990,94,0
4399,West,Electronics,358,214,2,1236,1692,91,1
4400,West,Grocery,475,255,14,764,1323,85,0
4401,East,Electronics,362,580,3,3114,1078,85,0
4402,West,Apparel,301,133,11,1098,1565,70,0
4403,North,Electronics,153,431,7,4654,930,85,1
4404,North,Grocery,110,334,14,482,1469,56,0
4405,South,Apparel,188,169,12,1562,945,77,0
4406,West,Apparel,104,212,13,1128,682,65,0
4407,North,Grocery,342,77,11,4930,1282,65,0
4408,East,Grocery,168,74,12,1953,1492,61,0
4409,South,Apparel,112,173,9,3654,1110,95,0
4410,South,Apparel,267,303,6,229,1042,58,1
4411,South,Apparel,495,581,5,3731,522,71,1
4412,West,Apparel,363,524,5,1819,1695,46,1
4413,East,Apparel,114,419,9,4389,1168,54,1
4414,South,Electronics,223,337,8,4667,1793,63,1
4415,East,Apparel,138,189,8,3408,1457,62,1
4416,North,Electronics,232,597,1,704,1674,43,1
4417,West,Grocery,72,314,1,247,927,63,1
4418,East,Electronics,128,385,10,3643,907,68,0
4419,North,Apparel,391,360,11,3519,1037,77,0
4420,North,Electronics,89,194,1,2324,1368,73,1
4421,West,Electronics,369,355,7,4105,1141,92,1
4422,South,Grocery,62,556,1,589,554,59,0
4423,West,Apparel,136,202,1,4518,1936,64,1
4424,South,Grocery,344,138,10,294,1373,65,1
4425,South,Electronics,83,567,9,3550,1505,52,1
4426,North,Apparel,452,370,9,2546,1849,94,0
4427,East,Electronics,100,75,12,4137,1094,84,0
4428,South,Apparel,87,153,12,2600,1410,83,0
4429,West,Electronics,209,561,7,3277,1344,87,1
4430,South,Apparel,392,41,3,2906,870,99,1
4431,North,Grocery,432,569,7,2179,717,97,0
4432,South,Apparel,200,167,12,1121,1209,49,0
4433,North,Apparel,369,70,1,3727,894,52,1
4434,East,Apparel,324,587,12,2426,1376,98,0
4435,North,Grocery,78,83,13,4067,746,70,0
4436,East,Grocery,231,256,6,2359,1434,98,1
4437,South,Apparel,281,48,6,2028,929,50,0
4438,West,Apparel,474,430,14,4073,1651,82,0
4439,South,Apparel,185,106,14,1212,1937,55,0
4440,South,Grocery,280,137,5,244,643,97,1
4441,North,Grocery,170,330,5,4493,1380,43,1
4442,East,Grocery,394,292,13,2566,1237,77,0
4443,West,Grocery,151,418,9,3952,547,92,1
4444,South,Grocery,281,514,7,455,1956,79,1
4445,West,Electronics,267,363,14,2649,1487,71,0
4446,East,Electronics,155,220,1,478,1297,46,1
4447,South,Electronics,114,307,5,2427,1935,95,1
4448,West,Electronics,448,374,14,669,1841,78,0
4449,East,Electronics,81,529,6,4472,925,48,1
4450,West,Electronics,374,374,3,2466,1598,98,0
4451,North,Grocery,129,598,4,1045,1206,52,1
4452,South,Grocery,427,309,10,2642,1304,90,1
4453,North,Apparel,460,139,7,3070,1783,54,1
4454,North,Apparel,368,291,3,2629,633,56,1
4455,West,Apparel,103,88,3,3430,1120,44,1
4456,West,Electronics,361,501,13,3698,1167,54,0
4457,East,Electronics,283,557,6,294,1631,68,1
4458,South,Apparel,221,421,11,861,1772,58,0
4459,North,Apparel,131,503,6,698,1359,88,1
4460,West,Apparel,81,358,14,1143,1753,41,0
4461,West,Apparel,494,198,14,2818,838,60,0
4462,East,Electronics,368,363,14,4858,1103,41,0
4463,East,Apparel,64,99,14,2773,1647,77,0
4464,South,Electronics,61,257,10,1094,1525,53,1
4465,South,Electronics,120,81,5,4955,1055,48,1
4466,North,Electronics,273,217,10,1559,1219,79,0
4467,West,Grocery,374,388,12,3200,1629,81,0
4468,West,Apparel,300,204,13,1778,1091,86,0
4469,West,Electronics,227,253,8,4597,1864,45,1
4470,East,Electronics,173,146,14,4640,1896,73,0
4471,North,Apparel,469,49,8,3079,1083,58,1
4472,East,Grocery,445,43,1,1695,1742,51,1
4473,South,Electronics,83,182,6,3087,1630,82,1
4474,East,Grocery,324,87,1,1357,1606,92,0
4475,West,Electronics,146,462,9,2293,741,58,1
4476,East,Electronics,202,524,4,3258,834,76,1
4477,East,Grocery,196,182,6,3510,1633,70,1
4478,South,Grocery,430,167,5,1887,1953,53,0
4479,East,Grocery,352,34,5,938,773,54,0
4480,West,Apparel,419,254,9,4884,1556,87,1
4481,South,Grocery,477,208,3,4309,1248,58,1
4482,West,Electronics,112,38,9,4403,1152,87,1
4483,East,Electronics,198,32,13,2942,1355,56,0
4484,South,Electronics,190,367,2,1375,1472,58,1
4485,West,Apparel,77,59,12,1691,1882,60,0
4486,South,Grocery,433,187,14,3830,1349,90,0
4487,North,Electronics,464,101,6,4129,682,92,1
4488,West,Apparel,149,326,5,983,1293,92,1
4489,West,Apparel,476,337,1,390,935,70,0
4490,South,Apparel,302,325,9,1952,1311,45,0
4491,East,Electronics,204,147,1,884,1146,64,1
4492,West,Grocery,111,490,14,4924,1541,69,0
4493,North,Apparel,204,187,12,1381,566,76,0
4494,East,Grocery,235,184,3,2506,632,92,1
4495,West,Electronics,314,357,12,3352,1355,67,0
4496,South,Grocery,395,346,12,3502,1819,92,0
4497,East,Electronics,173,145,4,1747,1330,65,0
4498,West,Apparel,315,545,3,2367,516,85,1
4499,North,Grocery,204,445,14,2264,753,47,0
4500,West,Electronics,311,472,13,3916,1452,76,0
4501,East,Electronics,78,528,14,1810,1097,89,0
4502,South,Apparel,127,293,12,3849,940,40,0
4503,North,Electronics,490,410,4,309,1461,64,1
4504,West,Apparel,58,193,4,949,1248,56,1
4505,North,Grocery,399,71,12,4043,1057,63,0
4506,North,Apparel,275,246,8,3920,854,94,1
4507,North,Grocery,303,486,12,1353,1476,42,0
4508,East,Apparel,137,278,4,3890,1592,58,1
4509,West,Apparel,59,202,8,2820,1911,99,1
4510,North,Grocery,317,327,11,2782,1242,73,0
4511,East,Apparel,334,332,9,590,1723,82,1
4512,South,Apparel,201,598,10,2793,1866,82,1
4513,East,Grocery,217,427,13,4862,1190,70,0
4514,West,Grocery,365,276,11,3808,1405,90,0
4515,North,Apparel,312,287,13,774,1761,86,0
4516,East,Apparel,99,269,14,1895,928,94,0
4517,East,Electronics,216,317,8,4357,928,48,0
4518,West,Grocery,99,95,14,4521,933,51,0
4519,East,Apparel,292,485,9,4391,1962,94,1
4520,North,Electronics,419,333,5,3927,1227,92,1
4521,West,Apparel,231,227,8,4022,1407,84,1
4522,North,Apparel,353,294,6,1365,1646,89,1
4523,North,Apparel,127,252,12,1827,1721,41,0
4524,East,Grocery,164,50,3,2131,1996,97,0
4525,South,Apparel,168,522,14,246,1854,66,0
4526,West,Apparel,250,363,5,236,1831,45,1
4527,South,Apparel,130,570,6,4049,1227,76,1
4528,West,Electronics,247,408,10,1293,502,79,1
4529,North,Grocery,180,362,5,1111,875,53,0
4530,East,Electronics,84,84,7,3062,1889,94,1
4531,South,Apparel,218,298,13,3761,1441,57,0
4532,East,Apparel,291,148,1,4950,1898,89,1
4533,East,Electronics,438,180,11,753,1947,69,0
4534,South,Grocery,411,560,8,4613,1907,74,1
4535,East,Apparel,453,316,14,2521,680,72,0
4536,East,Electronics,269,232,14,1044,782,90,0
4537,West,Apparel,368,561,5,4927,1964,99,1
4538,West,Grocery,140,491,13,1825,1918,82,0
4539,North,Grocery,484,193,1,845,745,47,1
4540,North,Electronics,121,435,5,4273,923,64,0
4541,South,Apparel,414,107,11,4423,1738,81,0
4542,North,Electronics,246,435,3,2214,1443,53,1
4543,South,Grocery,218,557,10,4566,1598,64,0
4544,North,Electronics,72,170,3,4939,1666,41,1
4545,South,Electronics,447,206,11,579,1520,96,0
4546,West,Electronics,278,31,2,2976,542,81,0
4547,East,Grocery,168,327,9,1580,1793,75,0
4548,South,Grocery,291,516,13,4116,1908,70,0
4549,South,Grocery,251,245,6,876,695,64,1
4550,North,Apparel,433,267,9,997,504,77,1
4551,West,Apparel,329,110,10,4904,996,74,1
4552,North,Grocery,115,204,8,815,882,48,1
4553,West,Grocery,429,284,3,3472,1087,96,0
4554,North,Electronics,407,65,14,241,990,59,0
4555,West,Apparel,64,460,2,364,1658,78,1
4556,East,Grocery,161,378,10,4137,580,72,0
4557,West,Electronics,486,121,11,1332,912,68,0
4558,East,Grocery,76,460,3,669,985,44,1
4559,East,Apparel,158,550,11,607,825,64,0
4560,South,Electronics,131,529,6,1597,1118,63,0
4561,West,Grocery,230,338,8,1079,637,90,1
4562,South,Apparel,101,314,1,3728,1787,48,1
4563,South,Electronics,272,284,14,1686,1495,48,0
4564,East,Apparel,167,132,3,2169,1727,67,1
4565,South,Apparel,252,150,14,1157,1547,95,0
4566,East,Electronics,201,584,2,829,914,49,1
4567,North,Grocery,471,411,7,798,989,79,0
4568,North,Grocery,234,480,3,4978,1001,49,1
4569,West,Apparel,155,86,7,3416,1784,86,1
4570,West,Electronics,62,216,2,1775,652,48,1
4571,South,Grocery,64,46,3,713,1444,54,1
4572,East,Electronics,479,541,3,1691,1761,83,0
4573,South,Electronics,387,462,1,638,1188,99,0
4574,North,Electronics,427,480,5,4304,647,87,1
4575,North,Electronics,208,258,11,471,1049,59,0
4576,West,Electronics,142,571,14,1192,1831,84,0
4577,South,Apparel,421,304,3,837,769,99,1
4578,East,Electronics,202,112,4,2497,1234,78,1
4579,North,Apparel,363,270,6,2625,986,50,1
4580,South,Grocery,426,417,2,4445,1938,45,1
4581,West,Grocery,246,283,4,895,946,51,0
4582,West,Electronics,147,391,2,783,1344,56,1
4583,North,Apparel,281,456,5,4734,741,72,0
4584,West,Electronics,419,460,2,3284,1394,75,1
4585,East,Electronics,321,423,11,4493,1700,98,0
4586,East,Apparel,335,492,7,3321,784,73,1
4587,South,Grocery,261,217,10,1256,1580,97,1
4588,South,Electronics,328,44,4,3284,1104,88,1
4589,South,Electronics,260,30,8,885,1390,69,0
4590,East,Electronics,291,488,9,2334,1285,70,0
4591,South,Electronics,177,306,9,3875,1013,71,1
4592,North,Grocery,154,214,3,3981,1850,45,1
4593,West,Grocery,168,330,6,832,1843,68,1
4594,North,Grocery,433,33,7,4913,1417,98,0
4595,East,Electronics,366,210,3,3256,1879,48,0
4596,West,Electronics,390,361,11,456,729,63,0
4597,East,Apparel,457,366,14,4526,1088,94,0
4598,East,Grocery,166,91,10,4369,1244,90,1
4599,West,Apparel,419,60,3,3555,1796,93,0
4600,West,Apparel,282,375,12,671,545,92,0
4601,South,Grocery,180,50,9,1711,1070,85,0
4602,South,Electronics,128,250,7,1253,1382,68,1
4603,West,Apparel,217,310,11,1669,1154,88,0
4604,South,Apparel,387,203,1,3112,1201,43,1
4605,North,Grocery,106,267,8,3625,1124,59,1
4606,West,Grocery,248,539,14,785,1835,93,0
4607,North,Electronics,347,526,1,3557,1794,50,1
4608,South,Grocery,216,236,14,4833,985,78,0
4609,South,Apparel,471,394,9,4956,1380,97,1
4610,East,Grocery,309,63,11,2617,785,74,0
4611,North,Grocery,245,528,7,2029,1724,56,1
4612,South,Grocery,132,386,3,1386,1726,63,1
4613,West,Apparel,350,440,3,4832,1957,93,0
4614,North,Grocery,431,37,13,4117,1640,48,0
4615,North,Grocery,333,84,14,4509,1560,44,0
4616,South,Electronics,72,523,7,1526,1988,83,1
4617,West,Electronics,137,398,3,3085,1558,54,1
4618,East,Electronics,360,468,3,1022,504,44,0
4619,West,Apparel,193,381,3,1226,692,70,1
4620,South,Electronics,245,494,1,577,1505,84,0
4621,North,Apparel,458,483,12,1313,1142,56,0
4622,North,Apparel,461,493,3,450,1324,75,1
4623,West,Electronics,233,121,7,1286,1041,96,1
4624,East,Electronics,428,80,14,4802,1904,46,0
4625,North,Electronics,406,185,4,2968,1041,97,1
4626,East,Electronics,262,546,14,4070,1831,91,0
4627,North,Apparel,325,433,12,1855,1776,42,0
4628,West,Apparel,235,225,2,2975,1410,78,1
4629,South,Apparel,251,215,12,2298,1971,48,0
4630,North,Grocery,318,593,8,2902,521,62,1
4631,South,Grocery,259,583,3,3813,1808,87,1
4632,North,Apparel,159,561,9,1995,513,40,0
4633,West,Grocery,228,572,14,4334,1502,46,0
4634,North,Electronics,442,73,5,1670,1260,40,1
4635,West,Grocery,178,554,13,1516,1578,93,0
4636,North,Electronics,176,77,10,3773,1163,66,1
4637,East,Grocery,246,46,10,1227,1676,87,1
4638,East,Grocery,161,200,9,288,1609,74,1
4639,West,Electronics,188,566,7,1724,1114,45,1
4640,South,Electronics,359,147,13,1322,1889,42,0
4641,South,Apparel,324,416,7,3668,1924,93,1
4642,East,Grocery,239,84,9,544,1559,77,1
4643,West,Electronics,250,286,7,4844,1901,75,0
4644,North,Apparel,439,428,8,4873,1543,73,1
4645,North,Apparel,212,113,1,4418,1228,64,1
4646,South,Electronics,426,462,10,4056,1841,63,1
4647,West,Apparel,209,194,10,1177,1052,96,1
4648,West,Electronics,391,436,4,3945,1461,53,1
4649,North,Grocery,470,503,10,2000,1105,82,1
4650,North,Apparel,162,45,10,1330,1676,50,1
4651,South,Apparel,276,440,13,2375,1919,80,0
4652,West,Apparel,52,288,14,3828,1386,87,0
4653,South,Electronics,393,54,8,3339,660,51,1
4654,West,Grocery,435,529,9,2846,551,69,1
4655,South,Electronics,277,389,8,1085,975,51,1
4656,South,Electronics,100,264,6,2251,755,48,0
4657,South,Electronics,402,556,12,2637,1792,90,0
4658,West,Apparel,455,596,10,2217,1523,47,1
4659,South,Grocery,165,537,10,2373,953,40,1
4660,West,Apparel,371,111,10,1779,1239,40,1
4661,West,Grocery,290,75,1,2931,1247,55,1
4662,West,Grocery,426,273,11,3588,1973,79,0
4663,South,Apparel,205,496,8,945,1627,84,1
4664,East,Grocery,443,362,11,4104,890,52,0
4665,North,Apparel,287,403,2,2354,1476,42,1
4666,East,Electronics,158,549,13,4695,1471,51,0
4667,West,Apparel,263,189,6,2770,1579,58,1
4668,West,Apparel,126,249,3,1867,648,99,0
4669,East,Electronics,330,534,14,1948,969,66,0
4670,East,Apparel,449,362,12,4961,1774,84,0
4671,West,Apparel,483,455,7,916,958,67,1
4672,West,Grocery,485,318,1,4028,1241,82,0
4673,North,Electronics,312,537,14,1820,991,67,0
4674,East,Apparel,384,245,9,1357,1672,88,1
4675,North,Electronics,392,585,6,2833,1167,67,1
4676,East,Apparel,306,510,13,1936,1659,52,0
4677,West,Electronics,383,266,10,4026,1890,84,0
4678,North,Apparel,400,203,4,1465,1434,82,1
4679,South,Electronics,433,160,14,4584,806,86,0
4680,West,Apparel,121,594,11,2783,1700,51,0
4681,South,Grocery,122,582,4,1666,1100,48,0
4682,East,Electronics,299,547,14,3049,662,75,0
4683,South,Grocery,99,412,9,598,827,89,1
4684,West,Electronics,113,586,6,255,823,69,1
4685,East,Apparel,443,305,8,876,1411,98,1
4686,South,Grocery,158,536,4,700,1411,95,1
4687,North,Apparel,359,561,5,3041,1361,46,1
4688,East,Electronics,250,75,5,2589,1962,59,0
4689,North,Apparel,172,117,1,2660,1292,81,1
4690,North,Electronics,423,570,4,2625,1970,42,0
4691,East,Grocery,218,509,4,3661,1583,72,1
4692,West,Grocery,187,79,9,4358,725,41,0
4693,East,Grocery,430,501,10,4863,763,68,1
4694,West,Grocery,442,272,10,4136,847,83,0
4695,South,Electronics,217,253,7,3893,549,62,1
4696,North,Grocery,344,501,11,4387,1871,78,0
4697,West,Apparel,356,127,6,881,598,85,1
4698,West,Grocery,163,42,7,234,1811,47,1
4699,North,Grocery,401,530,4,2423,1641,83,1
4700,East,Apparel,118,31,6,3369,1673,67,1
4701,South,Grocery,317,544,14,3200,688,49,0
4702,West,Electronics,451,587,1,2795,1655,50,1
4703,East,Electronics,317,78,11,2913,690,92,0
4704,East,Electronics,75,128,11,3878,1975,94,0
4705,South,Electronics,488,558,2,4488,1265,65,1
4706,North,Apparel,410,127,4,1767,1561,40,0
4707,North,Electronics,166,579,11,3360,1120,56,0
4708,West,Grocery,425,420,4,3580,715,65,0
4709,North,Electronics,121,579,9,351,1166,81,0
4710,East,Electronics,163,510,5,4212,1059,86,0
4711,West,Apparel,105,584,5,1625,1039,81,1
4712,South,Apparel,417,440,3,4294,851,40,0
4713,North,Grocery,418,416,3,676,753,54,1
4714,North,Electronics,471,241,2,3607,1255,40,1
4715,North,Apparel,111,485,3,289,1916,80,1
4716,East,Apparel,148,118,10,307,1450,58,1
4717,North,Apparel,284,355,11,2936,1943,63,0
4718,South,Grocery,73,30,12,1244,973,78,0
4719,North,Grocery,363,127,11,1387,1650,91,0
4720,South,Electronics,257,76,9,3504,1193,90,0
4721,South,Apparel,353,138,2,2163,1088,56,1
4722,North,Apparel,352,194,5,1756,866,95,1
4723,East,Grocery,306,353,2,2903,676,58,1
4724,South,Grocery,151,93,3,3088,1010,91,1
4725,East,Electronics,452,372,2,1416,1649,48,0
4726,East,Electronics,378,106,6,3743,1901,72,1
4727,East,Apparel,398,176,14,4115,805,98,0
4728,West,Apparel,402,554,6,1914,841,81,0
4729,South,Apparel,133,553,7,4364,565,62,0
4730,South,Grocery,264,337,12,3063,1160,60,0
4731,East,Grocery,282,598,4,2378,937,67,0
4732,West,Apparel,54,44,2,2176,588,79,0
4733,West,Grocery,55,259,7,862,1421,44,0
4734,North,Grocery,129,596,10,1939,1969,57,0
4735,West,Electronics,217,37,1,2503,812,98,1
4736,South,Electronics,81,203,6,3906,967,90,0
4737,West,Apparel,410,148,13,4216,1444,74,0
4738,North,Electronics,255,302,13,1696,1713,69,0
4739,West,Electronics,394,537,6,2284,1072,51,1
4740,East,Electronics,380,355,8,4824,570,44,1
4741,South,Grocery,446,182,7,3533,1951,93,1
4742,South,Grocery,154,245,2,3446,1716,97,0
4743,West,Grocery,398,334,10,2871,1042,92,1
4744,East,Apparel,127,398,14,2041,984,44,0
4745,South,Grocery,260,498,14,423,1730,63,0
4746,West,Apparel,184,483,5,517,612,87,1
4747,West,Grocery,331,193,9,563,801,94,0
4748,East,Apparel,70,515,5,4511,956,57,1
4749,North,Electronics,51,137,11,2623,1078,73,0
4750,North,Electronics,337,334,5,909,1303,44,1
4751,West,Apparel,446,232,2,2737,637,47,0
4752,East,Electronics,290,169,11,938,608,49,0
4753,East,Electronics,218,368,7,2168,1122,55,1
4754,West,Grocery,166,72,4,1911,829,95,1
4755,East,Apparel,429,599,10,2907,1342,86,1
4756,North,Grocery,324,460,11,643,1994,92,0
4757,South,Apparel,121,481,6,4063,1176,49,0
4758,East,Electronics,59,136,2,3688,1032,62,1
4759,West,Grocery,363,49,13,3660,1860,83,0
4760,North,Grocery,50,497,11,2398,1572,83,0
4761,South,Grocery,249,491,10,3519,667,41,1
4762,South,Apparel,361,95,12,242,1270,47,0
4763,South,Grocery,285,36,12,3735,871,48,0
4764,West,Grocery,441,202,7,4959,1960,91,1
4765,West,Grocery,186,183,4,1880,1927,52,1
4766,East,Electronics,66,531,3,3857,788,40,1
4767,East,Apparel,354,535,4,478,1510,46,1
4768,North,Grocery,160,317,12,4115,1475,42,0
4769,South,Grocery,104,285,12,3412,1906,91,0
4770,South,Apparel,116,74,12,4689,1187,68,0
4771,South,Electronics,284,40,10,4544,1949,98,1
4772,East,Grocery,261,567,1,1290,1386,57,0
4773,South,Electronics,494,242,5,1437,737,54,1
4774,East,Grocery,56,457,4,2245,1998,59,1
4775,South,Grocery,246,255,11,1966,1914,54,0
4776,South,Grocery,293,539,11,3347,1355,84,0
4777,North,Electronics,461,117,5,1281,1027,44,1
4778,West,Grocery,276,176,5,3055,1205,84,0
4779,North,Grocery,414,291,6,2896,1076,42,1
4780,North,Apparel,487,505,9,4445,628,73,0
4781,East,Electronics,66,82,2,3314,1894,91,1
4782,West,Apparel,424,531,8,3228,1656,76,1
4783,West,Electronics,377,62,11,2494,1500,47,0
4784,South,Apparel,113,213,4,3011,774,49,0
4785,South,Electronics,59,437,13,4633,538,48,0
4786,South,Grocery,453,120,11,868,1270,90,0
4787,South,Grocery,302,316,10,4764,1692,86,1
4788,South,Electronics,329,199,3,2337,1753,80,1
4789,West,Electronics,381,467,5,3660,1295,84,1
4790,West,Apparel,398,546,14,1862,1812,66,0
4791,East,Apparel,452,231,8,639,978,95,1
4792,West,Grocery,62,501,11,3447,670,43,0
4793,North,Grocery,69,389,7,3181,1891,76,1
4794,North,Grocery,272,62,10,1627,1432,54,1
4795,East,Apparel,248,108,10,1179,922,89,1
4796,West,Electronics,429,39,14,1618,1187,73,0
4797,West,Grocery,55,340,2,3854,1225,90,0
4798,East,Grocery,139,303,1,2703,1905,92,1
4799,North,Apparel,391,70,13,3176,1951,93,0
4800,West,Apparel,87,596,13,1817,1934,74,0
4801,North,Apparel,220,567,6,2493,1452,78,1
4802,North,Apparel,342,185,10,1319,684,85,1
4803,West,Grocery,359,507,12,4878,793,52,0
4804,South,Electronics,492,271,1,960,1053,47,1
4805,East,Grocery,70,144,7,3635,1980,72,1
4806,South,Grocery,499,246,13,3719,1908,61,0
4807,West,Electronics,277,261,13,2792,523,66,0
4808,South,Grocery,80,542,13,3522,1041,62,0
4809,North,Apparel,62,262,8,2151,832,69,1
4810,North,Grocery,292,532,2,4866,1985,49,1
4811,West,Grocery,205,374,9,439,1231,71,0
4812,South,Apparel,107,514,10,3625,1034,45,0
4813,West,Electronics,418,412,2,4866,831,91,0
4814,West,Grocery,366,294,11,967,1195,58,0
4815,West,Electronics,371,569,4,2515,1627,40,1
4816,North,Grocery,461,381,2,336,1070,64,1
4817,North,Apparel,322,411,5,304,787,94,0
4818,East,Grocery,235,497,11,3531,1195,62,0
4819,West,Electronics,365,387,7,4174,645,57,1
4820,South,Grocery,354,123,2,1275,998,94,1
4821,North,Electronics,340,172,12,880,1402,83,0
4822,North,Grocery,121,62,2,3050,1509,64,1
4823,South,Apparel,70,186,12,538,1316,81,0
4824,East,Electronics,361,224,12,933,1126,70,0
4825,East,Apparel,444,342,1,3463,965,58,0
4826,West,Electronics,189,521,3,3582,1463,57,1
4827,North,Apparel,369,390,1,3699,1121,68,0
4828,South,Electronics,359,161,9,2390,1938,48,1
4829,South,Grocery,50,360,5,2681,1823,91,1
4830,East,Grocery,60,71,3,1766,1631,43,1
4831,West,Grocery,124,475,13,1443,1567,51,0
4832,South,Grocery,366,105,9,2912,554,59,0
4833,North,Electronics,202,414,3,692,1664,81,1
4834,East,Apparel,333,515,10,376,1791,56,1
4835,East,Electronics,401,243,7,2371,1446,57,1
4836,North,Electronics,469,302,14,2801,1492,50,0
4837,West,Grocery,147,262,7,4160,973,91,1
4838,West,Apparel,111,210,4,1218,1268,62,0
4839,East,Electronics,402,428,13,3202,868,76,0
4840,East,Electronics,63,95,14,733,671,98,0
4841,South,Grocery,116,301,6,3769,1629,78,1
4842,South,Apparel,146,220,12,944,885,44,0
4843,South,Apparel,387,536,4,394,520,62,1
4844,East,Apparel,136,364,3,2853,1192,99,1
4845,South,Apparel,139,504,4,4836,1129,96,0
4846,East,Grocery,439,202,2,3052,1931,66,1
4847,South,Electronics,417,594,2,3536,1656,89,0
4848,East,Electronics,403,469,7,4729,1343,52,1
4849,West,Apparel,193,379,1,512,544,89,0
4850,West,Apparel,257,538,1,4968,531,80,1
4851,East,Apparel,200,318,13,1329,1517,94,0
